Pedido;Data;Tipo Frete;Transportadora;Valor NF;Valor Frete
150670;12/03/2026;CIF/FOB;SM LOG;4637,14;183,44
150753;12/03/2026;CIF;ARLETE;4576,14;327,41
150223;12/03/2026;CIF/FOB;TR CARGO;4500,87;194,42
150593;12/03/2026;CIF;TW TRANSPORTES;4367,56;345,53
150785;12/03/2026;CIF/FOB;SM LOG;4322,34;144,89
150846;12/03/2026;CIF/FOB;SM LOG;4315,08;166,38
149732;12/03/2026;CIF;ROSANELLA;4116;151,9
150528;12/03/2026;CIF;ROSANELLA;3992,1;149,29
150779;12/03/2026;CIF/FOB;SM LOG;3908;115,55
150820;12/03/2026;CIF/FOB;SM LOG;3883,72;184,87
150776;12/03/2026;CIF;ARLETE;3628,2;373,18
150062;12/03/2026;CIF/FOB;SM LOG;3485,38;99,61
150803;12/03/2026;CIF/FOB;SM LOG;3407,28;97,78
150061;12/03/2026;CIF/FOB;SM LOG;3303,74;72,33
150786;12/03/2026;CIF/FOB;SM LOG;3303;98,04
150106;12/03/2026;CIF;ROSANELLA;3083,52;130,81
150243;12/03/2026;CIF;GRN LOG;3021,66;153,67
150072;12/03/2026;CIF/FOB;SM LOG;2994,58;91,28
150690;12/03/2026;CIF/FOB;SM LOG;2982,44;144,96
150696;12/03/2026;CIF/FOB;SM LOG;2855,04;136,46
150724;12/03/2026;CIF;MID TRANSPORTES;2610,4;120,4
149663;12/03/2026;CIF;ARLETE;2508,18;73,16
150672;12/03/2026;CIF;ARLETE;2503,14;205,4
150420;12/03/2026;CIF/FOB;DEDICADO;20725,16;520,07
150049;12/03/2026;CIF/FOB;TR CARGO;22056;416,5
150901;12/03/2026;CIF;DEDICADO;354999,61;16903,19
150902;12/03/2026;CIF;DEDICADO;40355,28;5095,71
150880;12/03/2026;CIF/FOB;SM LOG;27432,8;735,31
150884;12/03/2026;CIF/FOB;ROSANELLA;15988,66;720,75
150918;12/03/2026;CIF;ROSANELLA;15511,68;616,31
150882;12/03/2026;CIF;ARLETE;11160,96;304,19
150913;12/03/2026;CIF;MID TRANSPORTES;7596,75;474,54
150909;12/03/2026;CIF/FOB;TR CARGO;5400;240,82
150869;12/03/2026;CIF;ROSANELLA;5306,15;203,57
150868;12/03/2026;CIF;ROSANELLA;5306,15;203,57
150871;12/03/2026;CIF;ARLETE;5138,4;344,3
150665;12/03/2026;CIF;GRN LOG;5096;374,11
150879;12/03/2026;CIF;ROSANELLA;4867,2;130,31
150878;12/03/2026;CIF;ROSANELLA;4867,2;130,31
150971;13/03/2026;CIF;DEDICADO;679795,85;19453,83
151080;13/03/2026;CIF;DEDICADO;409817,2;12000
150633;13/03/2026;CIF/FOB;KJL;400044,52;9398,17
150635;13/03/2026;CIF/FOB;TR CARGO;10621,68;586,37
150632;13/03/2026;CIF/FOB;KJL;140021,28;3153,06
149730;13/03/2026;CIF;GRN LOG;2797,6;274,72
151039;13/03/2026;CIF;GRN LOG;10757,52;340,12
150623;13/03/2026;CIF;ARLETE;4673,65;192
150981;13/03/2026;CIF/FOB;TR CARGO;7148,4;336,83
150365;13/03/2026;CIF;BRASIL WEB;40422,44;4232,21
150214;13/03/2026;CIF/FOB;TR CARGO;60691,64;2169,65
150211;13/03/2026;CIF/FOB;TR CARGO;25424,72;1011,65
150982;13/03/2026;CIF;BRASIL WEB;20648;1781,69
150988;13/03/2026;CIF/FOB;TR CARGO;14981,64;612,25
150815;13/03/2026;CIF/FOB;TR CARGO;47808,76;2084,87
150990;13/03/2026;CIF;BRASIL WEB;24681,07;2206,89
150812;13/03/2026;CIF/FOB;CPP LOG;46255,96;1809,12
150949;13/03/2026;CIF;DEDICADO;63976,52;2025,51
150814;13/03/2026;CIF/FOB;CPP LOG;53814;2197,58
150922;13/03/2026;CIF;KAMER CARGO;36632,28;2611,05
150886;13/03/2026;CIF;BRASIL WEB;14677,04;1273,21
150985;13/03/2026;CIF;KAMER CARGO;43927,11;3228,39
150986;13/03/2026;CIF;KAMER CARGO;58426,86;4005,64
149377;13/03/2026;CIF/FOB;CPP LOG;9920;578,84
151067;13/03/2026;CIF/FOB;CPP LOG;2892;177,51
150943;13/03/2026;CIF;CIVARDI;9883,92;1351,64
150877;13/03/2026;CIF/FOB;CPP LOG;4610,4;145,09
150984;13/03/2026;CIF;MID TRANSPORTES;8547,36;378,05
150898;13/03/2026;CIF/FOB;CPP LOG;10075,44;250,12
150951;13/03/2026;CIF/FOB;CPP LOG;3879,34;150,74
150197;13/03/2026;CIF/FOB;TR CARGO;26035,88;1437,06
150752;13/03/2026;CIF;ARLETE;4767,96;212,99
150968;13/03/2026;CIF;KAMER CARGO;32222,75;2208,24
150872;13/03/2026;CIF;CIVARDI;10566,82;1575,78
150989;13/03/2026;CIF;BRASIL WEB;9399,14;1036,61
150934;13/03/2026;CIF;KAMER CARGO;9824,52;355,29
150657;13/03/2026;CIF/FOB;CPP LOG;6757,72;228,93
150849;13/03/2026;CIF;BRASIL WEB;8735,39;515,02
150793;13/03/2026;CIF/FOB;CPP LOG;18761,8;446,63
150875;13/03/2026;CIF/FOB;CPP LOG;23353,86;716,81
150920;13/03/2026;CIF;KAMER CARGO;10113,69;722,44
151009;13/03/2026;CIF;BRASIL WEB;11516,4;1068,5
150459;13/03/2026;CIF/FOB;CPP LOG;10891,28;455,35
150620;13/03/2026;CIF;KAMER CARGO;13793,96;930,96
151055;13/03/2026;CIF;BRASIL WEB;10735,74;574,84
150847;13/03/2026;CIF/FOB;CPP LOG;7286,4;366,87
149657;13/03/2026;CIF;ARLETE;13387,44;621,78
150841;13/03/2026;CIF;ARLETE;7189,6;241,91
151065;13/03/2026;CIF;MID TRANSPORTES;9135,56;696,86
150009;13/03/2026;CIF/FOB;CPP LOG;12623,61;402,18
150911;13/03/2026;CIF;CIVARDI;10550,21;1036,82
150903;13/03/2026;CIF;CIVARDI;10095,94;671,46
151081;13/03/2026;CIF/FOB;CPP LOG;60937,95;2192,98
150830;13/03/2026;CIF;ARLETE;5175,04;576,39
150416;13/03/2026;CIF/FOB;CPP LOG;14396,25;464,77
150418;13/03/2026;CIF/FOB;CPP LOG;14674,65;628,34
150397;13/03/2026;CIF/FOB;CPP LOG;29408,17;1324,21
150842;13/03/2026;CIF;KAMER CARGO;4336,62;351,59
150983;13/03/2026;CIF/FOB;CPP LOG;5021,04;233,5
149916;13/03/2026;CIF/FOB;ROSANELLA;5335,5;259,96
151079;13/03/2026;CIF;KAMER CARGO;76580,4;4313,27
150942;13/03/2026;CIF/FOB;ROSANELLA;6138;235,6
150883;13/03/2026;CIF/FOB;ROSANELLA;7206,6;377,73
150881;13/03/2026;CIF/FOB;ROSANELLA;3280,2;103,1
150816;13/03/2026;CIF;ROSANELLA;13207,2;626,75
150915;13/03/2026;CIF;ROSANELLA;11970;160,52
150817;13/03/2026;CIF;ARLETE;11013,25;711,35
150862;13/03/2026;CIF/FOB;ROSANELLA;3702,4;106,16
150874;13/03/2026;CIF/FOB;ROSANELLA;5799,41;212,22
150870;13/03/2026;CIF/FOB;ROSANELLA;2904,8;164,6
150996;13/03/2026;CIF;TW TRANSPORTES;35773,66;2333,95
151101;13/03/2026;CIF/FOB;KJL;8013,6;142,73
150207;16/03/2026;CIF/FOB;DEDICADO;24377,4;546,55
150209;16/03/2026;CIF/FOB;DEDICADO;97401,82;2394,77
150210;16/03/2026;CIF/FOB;DEDICADO;31988,1;753,98
150613;16/03/2026;CIF/FOB;DEDICADO;46807,04;1322,51
150614;16/03/2026;CIF/FOB;DEDICADO;13527,68;434,39
150615;16/03/2026;CIF/FOB;DEDICADO;13299,28;449,74
150617;16/03/2026;CIF/FOB;DEDICADO;56022,54;1418,53
150624;16/03/2026;CIF/FOB;DEDICADO;16260,02;431,95
149615;18/03/2026;CIF/FOB;WM TRANSPORTES;28328;1082,37
149819;18/03/2026;CIF;CIVARDI;22124,49;1191,29
150366;18/03/2026;CIF;GRN LOG;13639,11;1760,76
150417;18/03/2026;CIF/FOB;DEDICADO;122898,33;3761,36
150476;18/03/2026;CIF/FOB;ROSANELLA;12600;585,66
150520;18/03/2026;CIF/FOB;ROSANELLA;20976,05;811,62
150521;18/03/2026;CIF/FOB;ROSANELLA;13494,8;629,17
150524;18/03/2026;CIF/FOB;CPP LOG;12855,56;454,09
150526;18/03/2026;CIF/FOB;WM TRANSPORTES;21080,8;1255,3
150551;18/03/2026;CIF/FOB;WM TRANSPORTES;16357,2;889,92
150552;18/03/2026;CIF/FOB;WM TRANSPORTES;16357,2;889,92
150561;18/03/2026;CIF/FOB;ROSANELLA;17013,7;689,68
150565;18/03/2026;CIF/FOB;WM TRANSPORTES;71039;3573,95
150566;18/03/2026;CIF/FOB;WM TRANSPORTES;21181,7;1001,82
150568;18/03/2026;CIF/FOB;WM TRANSPORTES;28248,6;1321,02
150652;18/03/2026;CIF;ARLETE;6715,84;997,89
150669;18/03/2026;CIF/FOB;ROSANELLA;16814,8;1089,95
150719;18/03/2026;CIF;GRN LOG;3088,8;259,3
150809;18/03/2026;CIF;GRN LOG;11009;1350,13
150926;18/03/2026;CIF;ROSANELLA;11506,7;400,39
150963;18/03/2026;CIF/FOB;DEDICADO;136622,94;4238,68
151025;18/03/2026;CIF/FOB;ROSANELLA;4531,45;280,42
151120;18/03/2026;CIF/FOB;CPP LOG;22971;1128,27
151126;18/03/2026;CIF/FOB;CPP LOG;22971;1128,27
151127;18/03/2026;CIF/FOB;CPP LOG;22971;1128,27
151145;18/03/2026;CIF/FOB;ROSANELLA;9693,12;272,75
151149;18/03/2026;CIF/FOB;WM TRANSPORTES;4075,8;157,48
151168;18/03/2026;CIF;GRN LOG;3166,2;213,49
151174;18/03/2026;CIF;GRN LOG;9000;1113,33
151176;18/03/2026;CIF;ROSANELLA;5178,96;164,35
151196;18/03/2026;CIF/FOB;CPP LOG;7381,96;344,18
151198;18/03/2026;CIF;GRN LOG;9810;1206,08
151201;18/03/2026;CIF/FOB;ROSANELLA;11988,68;472,4
151216;18/03/2026;CIF/FOB;ROSANELLA;92653,99;3707,41
151217;18/03/2026;CIF;KAMER CARGO;59509,9;4309,56
151218;18/03/2026;CIF/FOB;CPP LOG;70312,16;2781,39
151223;18/03/2026;CIF/FOB;ROSANELLA;5932,36;282,81
151224;18/03/2026;CIF;ARLETE;15061,16;1576,06
151229;18/03/2026;CIF;GRN LOG;19316,05;1516,51
151235;18/03/2026;CIF;ARLETE;5625,6;294,03
151240;18/03/2026;CIF/FOB;WM TRANSPORTES;14742,94;522,68
151250;18/03/2026;CIF;KAMER CARGO;80262,66;5354,3
151254;18/03/2026;CIF/FOB;WM TRANSPORTES;4359,6;140,78
151256;18/03/2026;CIF/FOB;ROSANELLA;12245,57;350,19
151260;18/03/2026;CIF;KAMER CARGO;17311,16;771,49
151264;18/03/2026;CIF;KAMER CARGO;17083,16;766,05
151265;18/03/2026;CIF;KAMER CARGO;17295,56;777,35
151266;18/03/2026;CIF;GRN LOG;16831,16;1104,68
151267;18/03/2026;CIF;GRN LOG;16831,16;1104,68
151268;18/03/2026;CIF;GRN LOG;16831,16;1104,68
151309;18/03/2026;CIF/FOB;ROSANELLA;24643,13;643,97
151310;18/03/2026;CIF/FOB;WM TRANSPORTES;22220,44;734,44
151313;18/03/2026;CIF/FOB;DEDICADO;91022,35;2199,73
151319;18/03/2026;CIF;KAMER CARGO;12096,84;789,33
151329;18/03/2026;CIF;GRN LOG;14651,12;1496,34
151332;18/03/2026;CIF;ARLETE;14754,48;505,04
151333;18/03/2026;CIF/FOB;ROSANELLA;3448,8;108,69
151368;18/03/2026;CIF;ARLETE;61550,77;6360,97
151369;18/03/2026;CIF;ARLETE;11391,48;884,9
151375;18/03/2026;CIF/FOB;DEDICADO;12838,76;241,94
151376;18/03/2026;CIF;ROSANELLA;5094,32;156,05
151383;18/03/2026;CIF;ARLETE;7067,76;228,04
151390;18/03/2026;CIF/FOB;WM TRANSPORTES;10665,98;400,45
151416;18/03/2026;CIF/FOB;WM TRANSPORTES;14377,54;709,48
151419;18/03/2026;CIF;ARLETE;22901,15;565,93
151421;18/03/2026;CIF/FOB;CPP LOG;65640;3878,8
151445;18/03/2026;CIF/FOB;DEDICADO;22868,72;538,6
151453;18/03/2026;CIF;GRN LOG;9779,86;1236,06
151466;18/03/2026;CIF/FOB;DEDICADO;4599,58;138,22
151469;18/03/2026;CIF/FOB;DEDICADO;23936,24;572,55
151473;18/03/2026;CIF;ARLETE;2634;261,79
151482;18/03/2026;CIF;MID TRANSPORTES;3179,89;297,59
151497;18/03/2026;CIF;ROSANELLA;21011,2;914,5
151502;18/03/2026;CIF;ARLETE;5530;317,57
151504;18/03/2026;CIF;GRN LOG;13088,7;773,97
151505;18/03/2026;CIF;KAMER CARGO;36953,72;2266,19
151511;18/03/2026;CIF;GRN LOG;10759,43;1145,98
151522;18/03/2026;CIF;MID TRANSPORTES;9631,87;384,98
151530;18/03/2026;CIF/FOB;DEDICADO;229142,8;4955,68
151544;18/03/2026;CIF;ARLETE;5953,2;170,89
151547;18/03/2026;CIF;KAMER CARGO;31626;1907,33
151548;18/03/2026;CIF;KAMER CARGO;26632;1826,02
151549;18/03/2026;CIF;KAMER CARGO;26537;1496,96
151550;18/03/2026;CIF;KAMER CARGO;26645;1497,31
151553;18/03/2026;CIF;MID TRANSPORTES;6721,02;146,04
151584;18/03/2026;CIF;KAMER CARGO;39205,84;2116,61
151586;18/03/2026;CIF;CIVARDI;26656,6;2295,62
151594;18/03/2026;CIF;KAMER CARGO;16612,8;1292,73
151595;18/03/2026;CIF/FOB;CPP LOG;6914,8;291,02
151598;18/03/2026;CIF/FOB;DEDICADO;74125,52;1622,8
151599;18/03/2026;CIF/FOB;DEDICADO;50190,76;1079,38
151600;18/03/2026;CIF/FOB;DEDICADO;42423,4;885,86
151601;18/03/2026;CIF/FOB;DEDICADO;38768,74;996,17
151602;18/03/2026;CIF/FOB;DEDICADO;42423,4;885,86
151606;18/03/2026;CIF;KAMER CARGO;3617,28;349,19
151611;18/03/2026;CIF;GRN LOG;5750,4;741,2
151613;18/03/2026;CIF/FOB;CPP LOG;16243,76;739,41
151615;18/03/2026;CIF/FOB;CPP LOG;6914,8;291,02
151617;18/03/2026;CIF/FOB;CPP LOG;6914,8;291,02
151623;18/03/2026;CIF;KAMER CARGO;33286,32;3215,19
151650;18/03/2026;CIF/FOB;ROSANELLA;15400,43;627,71
149522;19/03/2026;CIF/FOB;DEDICADO;95855,94;2939,89
149530;19/03/2026;CIF/FOB;DEDICADO;92011,94;2850,35
150408;19/03/2026;CIF;KAMER CARGO;68240,74;5885,92
150411;19/03/2026;CIF;KAMER CARGO;65347,72;5327,55
150425;19/03/2026;CIF;KAMER CARGO;65190,34;5577,97
150401;19/03/2026;CIF;KAMER CARGO;64808,14;5636,79
150674;19/03/2026;CIF;BRASIL WEB;63820,96;6523,57
150424;19/03/2026;CIF;CIVARDI;50468,08;5545,49
150961;19/03/2026;CIF;KAMER CARGO;36495,26;3212,57
151570;19/03/2026;CIF/FOB;CPP LOG;30532,68;1073,79
151580;19/03/2026;CIF/FOB;CPP LOG;30532,68;1073,79
151657;19/03/2026;CIF;BRASIL WEB;23760,68;1780,45
151652;19/03/2026;CIF;BRASIL WEB;21498,44;1738,16
151639;19/03/2026;CIF;BRASIL WEB;20093,24;1588,01
151311;19/03/2026;CIF/FOB;CPP LOG;18769,38;646,23
151635;19/03/2026;CIF;BRASIL WEB;17747,48;1403,75
151471;19/03/2026;CIF;TW TRANSPORTES;15996,11;775,13
151241;19/03/2026;CIF/FOB;ROSANELLA;15511,08;597,26
151365;19/03/2026;CIF;KAMER CARGO;15037,94;914,06
151722;19/03/2026;CIF;KAMER CARGO;15037,74;1055,61
151481;19/03/2026;CIF;ARLETE;13862,49;351,99
151629;19/03/2026;CIF/FOB;ROSANELLA;13562,4;573,78
151478;19/03/2026;CIF;MID TRANSPORTES;13524,64;598,73
151605;19/03/2026;CIF/FOB;CPP LOG;13504,98;520,27
151349;19/03/2026;CIF;TW TRANSPORTES;12426,06;1057,04
151181;19/03/2026;CIF;KAMER CARGO;11657,96;768,37
151711;19/03/2026;CIF;GRN LOG;11486,16;698,05
151513;19/03/2026;CIF;KAMER CARGO;11412,57;664,54
151653;19/03/2026;CIF;BRASIL WEB;11218,24;834,65
151338;19/03/2026;CIF;TW TRANSPORTES;10713,74;1074,31
151671;19/03/2026;CIF;MID TRANSPORTES;10454,4;1169,77
151515;19/03/2026;CIF;KAMER CARGO;10264,28;723,64
151451;19/03/2026;CIF;BRASIL WEB;10240,02;550,58
151669;19/03/2026;CIF;ARLETE;10144,84;543,4
150569;19/03/2026;CIF/FOB;ROSANELLA;10123,5;473,28
150959;19/03/2026;CIF/FOB;ROSANELLA;9806,4;586,08
151462;19/03/2026;CIF;ARLETE;9646,65;247,97
150519;19/03/2026;CIF/FOB;ROSANELLA;9049,76;273,99
151467;19/03/2026;CIF/FOB;CPP LOG;8950,31;288,19
151545;19/03/2026;CIF;ROSANELLA;8481,6;341,39
151340;19/03/2026;CIF;TW TRANSPORTES;8096,18;755,23
151335;19/03/2026;CIF;TW TRANSPORTES;7936,4;351,9
151002;19/03/2026;CIF;GRN LOG;7749,2;391,09
150644;19/03/2026;CIF/FOB;ROSANELLA;7560;322,73
150449;19/03/2026;CIF/FOB;ROSANELLA;7459,8;248,76
151418;19/03/2026;CIF;MID TRANSPORTES;7274,88;471,13
151056;19/03/2026;CIF/FOB;ROSANELLA;7256,39;297,04
151167;19/03/2026;CIF;BRASIL WEB;7054,14;353,2
150804;19/03/2026;CIF/FOB;ROSANELLA;6435,48;287,51
151388;19/03/2026;CIF/FOB;ROSANELLA;5951,56;200,47
151477;19/03/2026;CIF;ARLETE;5580;333,32
151417;19/03/2026;CIF/FOB;ROSANELLA;5372,25;213,14
151765;19/03/2026;CIF/FOB;CPP LOG;36505;2436,68
151610;19/03/2026;CIF;GRN LOG;5364,72;396,21
151422;19/03/2026;CIF;TW TRANSPORTES;5105,8;258,3
151560;19/03/2026;CIF;MID TRANSPORTES;4950,22;285,37
151554;19/03/2026;CIF;MID TRANSPORTES;4779,02;236,89
151562;19/03/2026;CIF;TW TRANSPORTES;4722,62;201,15
151569;19/03/2026;CIF;MID TRANSPORTES;4722,62;237
151766;19/03/2026;CIF/FOB;CPP LOG;28836,2;1977,12
151565;19/03/2026;CIF;MID TRANSPORTES;4722,62;237
151563;19/03/2026;CIF;MID TRANSPORTES;4722,62;237
151559;19/03/2026;CIF;MID TRANSPORTES;4722,38;209,28
151568;19/03/2026;CIF;MID TRANSPORTES;4607,02;229,87
151699;19/03/2026;CIF/FOB;ROSANELLA;8457,12;110,61
150409;19/03/2026;CIF;KAMER CARGO;65811,72;5356,99
151704;19/03/2026;CIF;KAMER CARGO;25968,08;1703,49
151567;19/03/2026;CIF;MID TRANSPORTES;4607,02;229,87
149543;19/03/2026;CIF/FOB;DEDICADO;34693,38;930,69
151723;19/03/2026;CIF;GRN LOG;4484,45;451,98
151566;19/03/2026;CIF;MID TRANSPORTES;4607,02;229,87
150422;19/03/2026;CIF/FOB;CPP LOG;32676,12;1437,35
151555;19/03/2026;CIF;MID TRANSPORTES;4527,02;195,43
150419;19/03/2026;CIF/FOB;DEDICADO;46768,64;1174,46
150563;19/03/2026;CIF/FOB;CPP LOG;14102,18;579,09
151556;19/03/2026;CIF;MID TRANSPORTES;4470,62;278,02
151185;19/03/2026;CIF/FOB;ROSANELLA;12474,24;485,96
150611;19/03/2026;CIF/FOB;ROSANELLA;17013,7;689,68
151557;19/03/2026;CIF;TW TRANSPORTES;4355,02;185,4
151558;19/03/2026;CIF;MID TRANSPORTES;4355,02;214,05
151564;19/03/2026;CIF;MID TRANSPORTES;4355,02;214,05
150421;19/03/2026;CIF;KAMER CARGO;50641,42;3782,14
151743;19/03/2026;CIF/FOB;CPP LOG;24646,81;1050,83
151144;19/03/2026;CIF;BRASIL WEB;37789,6;2426,63
151312;19/03/2026;CIF/FOB;CPP LOG;4298,59;130,36
151813;19/03/2026;CIF/FOB;ROSANELLA;13628,16;563,86
151428;19/03/2026;CIF;ARLETE;3534,2;166,2
151221;19/03/2026;CIF/FOB;ROSANELLA;3475,6;132,17
150263;19/03/2026;CIF/FOB;ROSANELLA;3470,5;151,55
151814;19/03/2026;CIF/FOB;ROSANELLA;11975,09;378,86
151787;19/03/2026;CIF;MID TRANSPORTES;21712,2;1356,48
151705;19/03/2026;CIF;MID TRANSPORTES;10826,98;447,58
151603;19/03/2026;CIF;ROSANELLA;3097,44;95
151817;19/03/2026;CIF/FOB;ROSANELLA;5317,7;261,14
151721;19/03/2026;CIF/FOB;CPP LOG;25703,36;819,99
151142;19/03/2026;CIF;ARLETE;9968,88;489,33
151797;19/03/2026;CIF/FOB;ROSANELLA;6229,4;216,82
151411;19/03/2026;CIF/FOB;ROSANELLA;3384,32;95,43
151405;19/03/2026;CIF;ROSANELLA;3201;95
151222;19/03/2026;CIF/FOB;ROSANELLA;3084,8;124,72
151472;19/03/2026;CIF;ARLETE;3065,68;198,28
150864;19/03/2026;CIF;GRN LOG;2969,6;188,64
151696;19/03/2026;CIF/FOB;ROSANELLA;2796;95
151587;19/03/2026;CIF;ROSANELLA;2635,2;115,26
151409;19/03/2026;CIF;TW TRANSPORTES;2546,4;220,9
151131;19/03/2026;CIF/FOB;ROSANELLA;2522,32;95
151360;20/03/2026;CIF;CIVARDI;77749,8;8587,09
151484;20/03/2026;CIF;TW TRANSPORTES;27350,5;1669,98
151520;20/03/2026;CIF;BRASIL WEB;22439,2;2278,22
151860;20/03/2026;CIF;GRN LOG;42000;3158,91
151804;20/03/2026;CIF;KAMER CARGO;34191,08;1765,34
151457;20/03/2026;CIF;BRASIL WEB;18808,42;1735,58
151917;20/03/2026;CIF;ROSANELLA;42454,86;853,3
151672;20/03/2026;CIF;KAMER CARGO;18552,08;1429,68
151851;20/03/2026;CIF;KAMER CARGO;21597,31;1318,37
151720;20/03/2026;CIF;MID TRANSPORTES;15861,3;1121,41
151792;20/03/2026;CIF;ROSANELLA;35195,23;715,45
151868;20/03/2026;CIF;KAMER CARGO;20416,4;1077,2
151823;20/03/2026;CIF;KAMER CARGO;25371,2;1130,77
151506;20/03/2026;CIF;CIVARDI;20686,38;1370,81
151794;20/03/2026;CIF;KAMER CARGO;15427,76;1032,96
151003;20/03/2026;CIF;BRASIL WEB;15171,56;1173,36
151694;20/03/2026;CIF;GRN LOG;20213,19;988,3
151495;20/03/2026;CIF;GRN LOG;14728,17;500,12
151865;20/03/2026;CIF;KAMER CARGO;11909,6;806,92
151739;20/03/2026;CIF;GRN LOG;29803;1343,42
151682;20/03/2026;CIF;ARLETE;9812,2;526,83
151514;20/03/2026;CIF;KAMER CARGO;10449,56;850,57
151501;20/03/2026;CIF;GRN LOG;14631,96;1370,97
151625;20/03/2026;CIF;KAMER CARGO;16155,6;784,85
151769;20/03/2026;CIF;GRN LOG;13232,26;827,17
151659;20/03/2026;CIF;ROSANELLA;14727,26;403,04
151870;20/03/2026;CIF;ROSANELLA;24000;742,4
151824;20/03/2026;CIF;KAMER CARGO;16991,2;746,36
150854;20/03/2026;CIF;ROSANELLA;11767,16;379
151750;20/03/2026;CIF;KAMER CARGO;13128,76;620,13
151546;20/03/2026;CIF;ROSANELLA;6004,8;353,92
151754;20/03/2026;CIF;CIVARDI;9743,76;852,95
151533;20/03/2026;CIF;MID TRANSPORTES;7498,36;543,16
151702;20/03/2026;CIF;BRASIL WEB;9253,14;841,15
151685;20/03/2026;CIF;KAMER CARGO;10627,2;544,38
151667;20/03/2026;CIF;GRN LOG;9003,83;595,6
151783;20/03/2026;CIF;ROSANELLA;5250,24;282,68
151698;20/03/2026;CIF;GRN LOG;6646,89;427,29
151215;20/03/2026;CIF;GRN LOG;7091,28;419,06
151878;20/03/2026;CIF;GRN LOG;3549,36;166,69
150991;20/03/2026;CIF;BRASIL WEB;4376,7;372,95
151712;20/03/2026;CIF;GRN LOG;4656,4;162,92
151656;20/03/2026;CIF;TW TRANSPORTES;3635,96;287,31
151633;20/03/2026;CIF;TW TRANSPORTES;3635,96;287,31
151655;20/03/2026;CIF;TW TRANSPORTES;3074,96;257,91
151507;20/03/2026;CIF;ARLETE;4125,26;267,2
151532;20/03/2026;CIF;TW TRANSPORTES;3491,32;313,75
151208;20/03/2026;CIF;TW TRANSPORTES;3936,8;226,91
151692;20/03/2026;CIF;ROSANELLA;6303,6;118,74
151596;20/03/2026;CIF;GRN LOG;3366,6;232,6
151585;20/03/2026;CIF;ARLETE;2671,24;142,09
151351;20/03/2026;CIF;ROSANELLA;2869,69;112,03
151665;20/03/2026;CIF;ARLETE;3528,08;148,98
151651;20/03/2026;CIF;GRN LOG;3618;214,88
151812;20/03/2026;CIF;ROSANELLA;3384;95
151494;20/03/2026;CIF;ROSANELLA;2922,82;95
151097;20/03/2026;CIF;GRN LOG;3517,92;74,78
151690;20/03/2026;CIF;GRN LOG;3106,78;153,19
151869;20/03/2026;CIF;GRN LOG;3121,2;136,03
151837;20/03/2026;CIF/FOB;CPP LOG;27741,88;1244,16
151498;20/03/2026;CIF/FOB;CPP LOG;3007,6;134,71
151680;20/03/2026;CIF/FOB;CPP LOG;3205,8;182,64
151582;20/03/2026;CIF/FOB;CPP LOG;2828,1;95,06
151583;20/03/2026;CIF/FOB;CPP LOG;5512,42;253,81
150262;20/03/2026;CIF/FOB;CPP LOG;3105,55;110,12
151123;20/03/2026;CIF/FOB;CPP LOG;7724,44;164
151710;20/03/2026;CIF/FOB;CPP LOG;12211,62;467,4
151708;20/03/2026;CIF/FOB;CPP LOG;6494,8;261,69
151573;20/03/2026;CIF/FOB;CPP LOG;18863,68;626,7
151664;20/03/2026;CIF/FOB;CPP LOG;5974,83;162,76
151706;20/03/2026;CIF/FOB;CPP LOG;3363,76;68,68
151815;20/03/2026;CIF/FOB;CPP LOG;8297,04;419,77
151519;20/03/2026;CIF/FOB;CPP LOG;13364,06;595,76
149635;20/03/2026;CIF/FOB;CPP LOG;29498,4;1398,36
149636;20/03/2026;CIF/FOB;CPP LOG;9811,76;402,36
151952;20/03/2026;CIF/FOB;CPP LOG;24971,32;1098,25
151528;20/03/2026;CIF/FOB;CPP LOG;15195,37;683,21
151703;20/03/2026;CIF/FOB;CPP LOG;4565,04;187,28
151526;20/03/2026;CIF/FOB;CPP LOG;17529,3;801,36
151758;20/03/2026;CIF/FOB;CPP LOG;3360,4;145,2
151499;20/03/2026;CIF/FOB;CPP LOG;3554,2;135,21
151809;20/03/2026;CIF/FOB;CPP LOG;27939,2;684,14
150412;20/03/2026;CIF/FOB;CPP LOG;8310,18;472,72
151849;20/03/2026;CIF/FOB;CPP LOG;34132,04;1575,45
151649;20/03/2026;CIF/FOB;CPP LOG;6488,32;289,47
151816;20/03/2026;CIF/FOB;CPP LOG;3654,18;67,26
151524;20/03/2026;CIF/FOB;CPP LOG;14333,9;789,06
151637;20/03/2026;CIF;TW TRANSPORTES;339,6;47,39
151099;20/03/2026;CIF/FOB;TR CARGO;65652,37;2862,77
151608;20/03/2026;CIF/FOB;TR CARGO;45931,26;1524,67
150023;20/03/2026;CIF/FOB;TR CARGO;29011,8;1335,26
150660;20/03/2026;CIF/FOB;TR CARGO;21380,56;897,43
149978;20/03/2026;CIF/FOB;TR CARGO;21037,6;884,48
150487;20/03/2026;CIF/FOB;TR CARGO;19445,52;893,25
151881;20/03/2026;CIF/FOB;TR CARGO;21345,64;799,33
151778;20/03/2026;CIF/FOB;TR CARGO;17027,53;719,66
151780;20/03/2026;CIF/FOB;TR CARGO;16803,61;705,74
151872;20/03/2026;CIF/FOB;TR CARGO;6950,52;300,52
151953;20/03/2026;CIF/FOB;SM LOG;14835,67;501,4
150202;20/03/2026;CIF/FOB;SM LOG;8301,96;475,44
